"","JULDAY","TIME","D0cm","D2.5cm","D5cm","D10cm","D15cm","D20cm","D30cm","D50cm","D100cm","D200cm"
"131",166,600,8.23756408691406,5.21912145614624,5.05293941497803,5.21316242218018,5.39347887039185,5.54414033889771,5.66541767120361,5.69655084609985,5.82463884353638,13.9499998092651
"132",166,660,10.6440267562866,6.36144781112671,5.3185453414917,5.2566351890564,5.38955163955688,5.51817893981934,5.65630340576172,5.69686365127563,5.8374285697937,13.9499998092651
"133",166,720,12.995213508606,7.55214929580688,5.74900817871094,5.39455366134644,5.40656471252441,5.50425958633423,5.64661502838135,5.69709444046021,5.85015630722046,13.9499998092651
"134",166,780,14.0359573364258,8.7298583984375,6.25229454040527,5.61186075210571,5.47028541564941,5.50455379486084,5.63754224777222,5.69724321365356,5.86282300949097,13.9499998092651
"135",166,840,14.1217927932739,9.52921295166016,6.77984666824341,5.88070201873779,5.57692766189575,5.52615547180176,5.63033866882324,5.69733333587646,5.87542867660522,13.9499998092651
"136",166,900,12.7319583892822,9.8958215713501,7.20463371276855,6.17406749725342,5.71581363677979,5.57125234603882,5.6265287399292,5.69741106033325,5.88797235488892,13.9499998092651
"137",166,960,10.5439434051514,9.66121864318848,7.48221063613892,6.43462562561035,5.87440299987793,5.63738298416138,5.62748098373413,5.69754695892334,5.90045595169067,13.9499998092651
"138",166,1020,7.73537826538086,8.96966075897217,7.53824901580811,6.63211393356323,6.02704668045044,5.71930360794067,5.63405752182007,5.69783020019531,5.91287899017334,13.9499998092651
"139",166,1080,6.06684923171997,8.03742504119873,7.41184329986572,6.72829914093018,6.15633153915405,5.80709505081177,5.64648008346558,5.69835567474365,5.92524290084839,13.9499998092651
"140",166,1140,5.58894968032837,7.22359561920166,7.17586421966553,6.73917436599731,6.244384765625,5.89100027084351,5.66413259506226,5.69921493530273,5.93754816055298,13.9499998092651
"141",166,1200,4.78994035720825,6.68305110931396,6.91002655029297,6.68446016311646,6.29312753677368,5.96183586120605,5.68577718734741,5.70047903060913,5.94979763031006,13.9499998092651
"142",166,1260,4.55437898635864,6.15670919418335,6.67678117752075,6.58985185623169,6.30636882781982,6.0157470703125,5.70976591110229,5.70219278335571,5.96199178695679,13.9499998092651
"143",166,1320,4.07790327072144,5.80102777481079,6.43103551864624,6.48522186279297,6.29116821289062,6.05152893066406,5.73448705673218,5.70437145233154,5.97413301467896,13.9499998092651
